Simulation ID,Rules,Timestamp,Station ID,Order ID,Task Name,Event Type,Details
Simulation9,EDD + PST,34.05,A-1,O-33,T1,Task Start,Process time: 0.53
Simulation9,EDD + PST,34.14,D-1,O-34,T4,Task Complete,"TWT: 32.09, TIT: 2.05"
Simulation9,EDD + PST,34.14,N/A,O-34,N/A,Order Finished,
Simulation9,EDD + PST,34.14,D-1,N/A,N/A,Idle Start,
Simulation9,EDD + PST,34.32,C-1,O-30,T3,Task Complete,"TWT: 20.10, TIT: 14.22"
Simulation9,EDD + PST,34.32,C-1,O-13,T3,Task Start,Process time: 5.89
Simulation9,EDD + PST,34.58,A-1,O-33,T1,Task Complete,"TWT: 28.28, TIT: 6.30"
Simulation9,EDD + PST,34.58,B-2,O-33,T2,Task Added,
Simulation9,EDD + PST,34.58,C-1,O-33,T3,Task Added,
Simulation9,EDD + PST,34.58,A-1,N/A,N/A,Idle Start,
Simulation9,EDD + PST,34.58,A-1,O-26,T1,Order Released,Continuous Release
Simulation9,EDD + PST,34.58,A-1,O-26,T1,Task Added,
Simulation9,EDD + PST,34.58,A-1,N/A,N/A,Idle End,Idle duration: 0.00
Simulation9,EDD + PST,34.58,A-1,O-26,T1,Task Start,Process time: 1.68
Simulation9,EDD + PST,35.25,A-2,O-31,T1,Task Complete,"TWT: 29.79, TIT: 5.46"
Simulation9,EDD + PST,35.25,B-2,O-31,T2,Task Added,
Simulation9,EDD + PST,35.25,C-1,O-31,T3,Task Added,
Simulation9,EDD + PST,35.25,A-2,N/A,N/A,Idle Start,
Simulation9,EDD + PST,35.25,A-2,O-32,T1,Order Released,Continuous Release
Simulation9,EDD + PST,35.25,A-2,O-32,T1,Task Added,
Simulation9,EDD + PST,35.25,A-2,N/A,N/A,Idle End,Idle duration: 0.00
Simulation9,EDD + PST,35.25,A-2,O-32,T1,Task Start,Process time: 2.00
Simulation9,EDD + PST,35.33,N/A,O-43,N/A,Order Arrival,3 tasks included
Simulation9,EDD + PST,36.00,N/A,O-43,N/A,Order Release Rejected,"Periodic Release - Overloaded Stations: Station B-1: 18.57, Station B-2: 14.45, Station C-1: 18.48, Station C-2: 14.34, Station D-2: 14.46, Station D-3: 10.89"
Simulation9,EDD + PST,36.00,N/A,O-37,N/A,Order Release Rejected,"Periodic Release - Overloaded Stations: Station B-1: 18.57, Station B-2: 14.45, Station C-1: 18.48, Station C-2: 14.34, Station D-2: 14.46, Station D-3: 10.89"
Simulation9,EDD + PST,36.00,N/A,O-38,N/A,Order Release Rejected,"Periodic Release - Overloaded Stations: Station A-1: 5.31, Station B-1: 18.57, Station B-2: 14.45, Station C-1: 18.48, Station C-2: 14.34, Station D-2: 14.46, Station D-3: 10.89"
Simulation9,EDD + PST,36.00,N/A,O-29,N/A,Order Release Rejected,"Periodic Release - Overloaded Stations: Station B-1: 18.57, Station B-2: 14.45, Station C-1: 18.48, Station C-2: 14.34, Station D-2: 14.46, Station D-3: 10.89"
Simulation9,EDD + PST,36.00,N/A,O-35,N/A,Order Release Rejected,"Periodic Release - Overloaded Stations: Station B-1: 18.57, Station B-2: 14.45, Station C-1: 18.48, Station C-2: 14.34, Station D-2: 14.46, Station D-3: 10.89"
Simulation9,EDD + PST,36.00,N/A,O-36,N/A,Order Release Rejected,"Periodic Release - Overloaded Stations: Station A-1: 5.31, Station B-1: 18.57, Station B-2: 14.45, Station C-1: 18.48, Station C-2: 14.34, Station D-2: 14.46, Station D-3: 10.89"
Simulation9,EDD + PST,36.00,N/A,O-40,N/A,Order Release Rejected,"Periodic Release - Overloaded Stations: Station B-1: 18.57, Station B-2: 14.45, Station C-1: 18.48, Station C-2: 14.34, Station D-2: 14.46, Station D-3: 10.89"
Simulation9,EDD + PST,36.00,N/A,O-41,N/A,Order Release Rejected,"Periodic Release - Overloaded Stations: Station B-1: 18.57, Station B-2: 14.45, Station C-1: 18.48, Station C-2: 14.34, Station D-2: 14.46, Station D-3: 10.89"
Simulation9,EDD + PST,36.19,C-2,O-22,T3,Task Complete,"TWT: 20.04, TIT: 16.15"
Simulation9,EDD + PST,36.19,N/A,O-22,N/A,Order Finished,
Simulation9,EDD + PST,36.19,C-2,O-25,T3,Task Start,Process time: 5.17
Simulation9,EDD + PST,36.26,A-1,O-26,T1,Task Complete,"TWT: 29.96, TIT: 6.30"
Simulation9,EDD + PST,36.26,B-2,O-26,T2,Task Added,
Simulation9,EDD + PST,36.26,C-2,O-26,T3,Task Added,
Simulation9,EDD + PST,36.26,A-1,N/A,N/A,Idle Start,
Simulation9,EDD + PST,36.26,A-1,O-43,T1,Order Released,Continuous Release
Simulation9,EDD + PST,36.26,A-1,O-43,T1,Task Added,
Simulation9,EDD + PST,36.26,A-1,N/A,N/A,Idle End,Idle duration: 0.00
Simulation9,EDD + PST,36.26,A-1,O-43,T1,Task Start,Process time: 0.92
Simulation9,EDD + PST,36.42,D-2,O-39,T4,Task Complete,"TWT: 32.48, TIT: 3.94"
Simulation9,EDD + PST,36.42,A-1,O-39,T1,Task Added,
Simulation9,EDD + PST,36.42,D-2,N/A,N/A,Idle Start,
Simulation9,EDD + PST,36.58,N/A,O-44,N/A,Order Arrival,1 tasks included
Simulation9,EDD + PST,36.58,D-1,O-44,T4,Order Released,Continuous Release
Simulation9,EDD + PST,36.58,D-1,O-44,T4,Task Added,
Simulation9,EDD + PST,36.58,D-1,N/A,N/A,Idle End,Idle duration: 2.45
Simulation9,EDD + PST,36.58,D-1,O-44,T4,Task Start,Process time: 3.86
Simulation9,EDD + PST,36.81,B-2,O-30,T2,Task Complete,"TWT: 24.12, TIT: 12.69"
Simulation9,EDD + PST,36.81,D-3,O-30,T4,Task Added,
Simulation9,EDD + PST,36.81,B-2,O-26,T2,Task Start,Process time: 4.37
Simulation9,EDD + PST,37.15,D-3,O-42,T4,Task Complete,"TWT: 32.45, TIT: 4.70"
Simulation9,EDD + PST,37.15,N/A,O-42,N/A,Order Finished,
Simulation9,EDD + PST,37.15,D-3,O-28,T4,Task Start,Process time: 4.14
Simulation9,EDD + PST,37.18,A-1,O-43,T1,Task Complete,"TWT: 30.88, TIT: 6.30"
Simulation9,EDD + PST,37.18,B-2,O-43,T2,Task Added,
Simulation9,EDD + PST,37.18,C-2,O-43,T3,Task Added,
Simulation9,EDD + PST,37.18,A-1,O-39,T1,Task Start,Process time: 3.01
Simulation9,EDD + PST,37.25,A-2,O-32,T1,Task Complete,"TWT: 31.79, TIT: 5.46"
Simulation9,EDD + PST,37.25,N/A,O-32,N/A,Order Finished,
Simulation9,EDD + PST,37.25,A-2,N/A,N/A,Idle Start,
Simulation9,EDD + PST,37.25,A-2,O-37,T1,Order Released,Continuous Release
Simulation9,EDD + PST,37.25,A-2,O-37,T1,Task Added,
Simulation9,EDD + PST,37.25,A-2,N/A,N/A,Idle End,Idle duration: 0.00
Simulation9,EDD + PST,37.25,A-2,O-37,T1,Task Start,Process time: 0.58
Simulation9,EDD + PST,37.61,N/A,O-45,N/A,Order Arrival,5 tasks included
Simulation9,EDD + PST,37.66,N/A,O-46,N/A,Order Arrival,3 tasks included
Simulation9,EDD + PST,37.83,A-2,O-37,T1,Task Complete,"TWT: 32.37, TIT: 5.46"
Simulation9,EDD + PST,37.83,N/A,O-37,N/A,Order Finished,
Simulation9,EDD + PST,37.83,A-2,N/A,N/A,Idle Start,
Simulation9,EDD + PST,37.83,A-2,O-38,T1,Order Released,Continuous Release
Simulation9,EDD + PST,37.83,A-2,O-38,T1,Task Added,
Simulation9,EDD + PST,37.83,A-2,N/A,N/A,Idle End,Idle duration: 0.00
Simulation9,EDD + PST,37.83,A-2,O-38,T1,Task Start,Process time: 5.06
Simulation9,EDD + PST,38.79,N/A,O-47,N/A,Order Arrival,4 tasks included
Simulation9,EDD + PST,38.79,D-2,O-47,T4,Order Released,Continuous Release
Simulation9,EDD + PST,38.79,D-2,O-47,T4,Task Added,
Simulation9,EDD + PST,38.79,D-2,N/A,N/A,Idle End,Idle duration: 2.37
Simulation9,EDD + PST,38.79,D-2,O-47,T4,Task Start,Process time: 4.14
Simulation9,EDD + PST,39.27,N/A,O-48,N/A,Order Arrival,4 tasks included
Simulation9,EDD + PST,39.67,N/A,O-49,N/A,Order Arrival,1 tasks included
Simulation9,EDD + PST,39.88,N/A,O-50,N/A,Order Arrival,5 tasks included
Simulation9,EDD + PST,39.91,N/A,O-51,N/A,Order Arrival,1 tasks included
Simulation9,EDD + PST,40.00,N/A,O-50,N/A,Order Release Rejected,"Periodic Release - Overloaded Stations: Station A-1: 10.77, Station A-2: 11.93, Station B-1: 21.81, Station B-2: 24.08, Station C-1: 18.48, Station C-2: 13.37, Station D-2: 13.99, Station D-3: 8.95"
Simulation9,EDD + PST,40.00,N/A,O-29,N/A,Order Release Rejected,"Periodic Release - Overloaded Stations: Station A-1: 10.77, Station A-2: 11.93, Station B-1: 21.81, Station B-2: 24.08, Station C-1: 18.48, Station C-2: 13.37, Station D-1: 9.38, Station D-2: 13.99, Station D-3: 8.95"
Simulation9,EDD + PST,40.00,N/A,O-46,N/A,Order Release Rejected,"Periodic Release - Overloaded Stations: Station A-1: 10.77, Station A-2: 11.93, Station B-1: 21.81, Station B-2: 24.08, Station C-1: 18.48, Station C-2: 13.37, Station D-2: 13.99"
Simulation9,EDD + PST,40.00,N/A,O-35,N/A,Order Release Rejected,"Periodic Release - Overloaded Stations: Station A-1: 10.77, Station A-2: 11.93, Station B-1: 21.81, Station B-2: 24.08, Station C-1: 18.48, Station C-2: 13.37, Station D-2: 13.99"
Simulation9,EDD + PST,40.00,N/A,O-36,N/A,Order Release Rejected,"Periodic Release - Overloaded Stations: Station A-1: 10.77, Station A-2: 11.93, Station B-1: 21.81, Station B-2: 24.08, Station C-1: 18.48, Station C-2: 13.37, Station D-1: 9.38, Station D-2: 13.99, Station D-3: 8.95"
Simulation9,EDD + PST,40.00,N/A,O-40,N/A,Order Release Rejected,"Periodic Release - Overloaded Stations: Station A-1: 10.77, Station A-2: 11.93, Station B-1: 21.81, Station B-2: 24.08, Station C-1: 18.48, Station C-2: 13.37, Station D-2: 13.99"
Simulation9,EDD + PST,40.00,N/A,O-41,N/A,Order Release Rejected,"Periodic Release - Overloaded Stations: Station A-1: 10.77, Station A-2: 11.93, Station B-1: 21.81, Station B-2: 24.08, Station C-1: 18.48, Station C-2: 13.37, Station D-1: 9.38, Station D-2: 13.99, Station D-3: 8.95"
Simulation9,EDD + PST,40.00,N/A,O-45,N/A,Order Release Rejected,"Periodic Release - Overloaded Stations: Station A-1: 10.77, Station A-2: 11.93, Station B-1: 21.81, Station B-2: 24.08, Station C-1: 18.48, Station C-2: 13.37, Station D-2: 13.99, Station D-3: 8.95"
Simulation9,EDD + PST,40.00,N/A,O-51,N/A,Order Release Rejected,"Periodic Release - Overloaded Stations: Station A-1: 10.77, Station A-2: 11.93, Station B-1: 21.81, Station B-2: 24.08, Station C-1: 18.48, Station C-2: 13.37, Station D-2: 13.99"
Simulation9,EDD + PST,40.00,N/A,O-48,N/A,Order Release Rejected,"Periodic Release - Overloaded Stations: Station A-1: 10.77, Station A-2: 11.93, Station B-1: 21.81, Station B-2: 24.08, Station C-1: 18.48, Station C-2: 13.37, Station D-2: 13.99, Station D-3: 8.95"
Simulation9,EDD + PST,40.00,N/A,O-49,N/A,Order Release Rejected,"Periodic Release - Overloaded Stations: Station A-1: 10.77, Station A-2: 11.93, Station B-1: 21.81, Station B-2: 24.08, Station C-1: 18.48, Station C-2: 13.37, Station D-2: 13.99, Station D-3: 8.95"
Simulation9,EDD + PST,40.19,A-1,O-39,T1,Task Complete,"TWT: 33.89, TIT: 6.30"
Simulation9,EDD + PST,40.19,B-1,O-39,T2,Task Added,
Simulation9,EDD + PST,40.19,C-2,O-39,T3,Task Added,
Simulation9,EDD + PST,40.19,A-1,N/A,N/A,Idle Start,
Simulation9,EDD + PST,40.19,A-1,O-29,T1,Order Released,Continuous Release
Simulation9,EDD + PST,40.19,A-1,O-29,T1,Task Added,
Simulation9,EDD + PST,40.19,A-1,N/A,N/A,Idle End,Idle duration: 0.00
Simulation9,EDD + PST,40.19,A-1,O-29,T1,Task Start,Process time: 0.21
Simulation9,EDD + PST,40.21,C-1,O-13,T3,Task Complete,"TWT: 25.99, TIT: 14.22"
Simulation9,EDD + PST,40.21,C-1,O-27,T3,Task Start,Process time: 2.07
Simulation9,EDD + PST,40.40,A-1,O-29,T1,Task Complete,"TWT: 34.10, TIT: 6.30"
Simulation9,EDD + PST,40.40,B-2,O-29,T2,Task Added,
Simulation9,EDD + PST,40.40,C-2,O-29,T3,Task Added,
Simulation9,EDD + PST,40.40,A-1,N/A,N/A,Idle Start,
Simulation9,EDD + PST,40.40,A-1,O-46,T1,Order Released,Continuous Release
Simulation9,EDD + PST,40.40,A-1,O-46,T1,Task Added,
Simulation9,EDD + PST,40.40,A-1,N/A,N/A,Idle End,Idle duration: 0.00
Simulation9,EDD + PST,40.40,A-1,O-46,T1,Task Start,Process time: 1.98
Simulation9,EDD + PST,40.44,D-1,O-44,T4,Task Complete,"TWT: 35.95, TIT: 4.49"
Simulation9,EDD + PST,40.44,N/A,O-44,N/A,Order Finished,
Simulation9,EDD + PST,40.44,D-1,N/A,N/A,Idle Start,
Simulation9,EDD + PST,40.44,D-1,O-50,T4,Order Released,Continuous Release
Simulation9,EDD + PST,40.44,D-1,O-50,T4,Task Added,
Simulation9,EDD + PST,40.44,D-1,N/A,N/A,Idle End,Idle duration: 0.00
Simulation9,EDD + PST,40.44,D-1,O-50,T4,Task Start,Process time: 4.90
Simulation9,EDD + PST,40.68,N/A,O-52,N/A,Order Arrival,3 tasks included
Simulation9,EDD + PST,40.83,N/A,O-53,N/A,Order Arrival,5 tasks included
Simulation9,EDD + PST,40.84,N/A,O-54,N/A,Order Arrival,1 tasks included
Simulation9,EDD + PST,41.18,B-2,O-26,T2,Task Complete,"TWT: 28.49, TIT: 12.69"
Simulation9,EDD + PST,41.18,D-1,O-26,T4,Task Added,
Simulation9,EDD + PST,41.18,B-2,O-43,T2,Task Start,Process time: 10.36
Simulation9,EDD + PST,41.29,D-3,O-28,T4,Task Complete,"TWT: 36.59, TIT: 4.70"
Simulation9,EDD + PST,41.29,E-1,O-28,T5,Task Added,
Simulation9,EDD + PST,41.29,E-1,N/A,N/A,Idle End,Idle duration: 13.26
Simulation9,EDD + PST,41.29,E-1,O-28,T5,Task Start,Process time: 2.66
Simulation9,EDD + PST,41.29,D-3,O-30,T4,Task Start,Process time: 3.63
Simulation9,EDD + PST,41.36,C-2,O-25,T3,Task Complete,"TWT: 25.21, TIT: 16.15"
Simulation9,EDD + PST,41.36,C-2,O-43,T3,Task Start,Process time: 1.24
Simulation9,EDD + PST,42.28,C-1,O-27,T3,Task Complete,"TWT: 28.06, TIT: 14.22"
Simulation9,EDD + PST,42.28,C-1,O-31,T3,Task Start,Process time: 1.33
Simulation9,EDD + PST,42.38,A-1,O-46,T1,Task Complete,"TWT: 36.08, TIT: 6.30"
Simulation9,EDD + PST,42.38,B-1,O-46,T2,Task Added,
Simulation9,EDD + PST,42.38,C-1,O-46,T3,Task Added,
Simulation9,EDD + PST,42.38,A-1,N/A,N/A,Idle Start,
Simulation9,EDD + PST,42.38,A-1,O-35,T1,Order Released,Continuous Release
Simulation9,EDD + PST,42.38,A-1,O-35,T1,Task Added,
Simulation9,EDD + PST,42.38,A-1,N/A,N/A,Idle End,Idle duration: 0.00
Simulation9,EDD + PST,42.38,A-1,O-35,T1,Task Start,Process time: 0.81
Simulation9,EDD + PST,42.46,N/A,O-55,N/A,Order Arrival,5 tasks included
Simulation9,EDD + PST,42.60,C-2,O-43,T3,Task Complete,"TWT: 26.45, TIT: 16.15"
Simulation9,EDD + PST,42.60,C-2,O-39,T3,Task Start,Process time: 3.70
Simulation9,EDD + PST,42.66,B-1,O-27,T2,Task Complete,"TWT: 26.29, TIT: 16.37"
Simulation9,EDD + PST,42.66,N/A,O-27,N/A,Order Finished,
Simulation9,EDD + PST,42.66,B-1,O-39,T2,Task Start,Process time: 9.53
Simulation9,EDD + PST,42.89,A-2,O-38,T1,Task Complete,"TWT: 37.43, TIT: 5.46"
Simulation9,EDD + PST,42.89,N/A,O-38,N/A,Order Finished,
Simulation9,EDD + PST,42.89,A-2,N/A,N/A,Idle Start,
Simulation9,EDD + PST,42.89,A-2,O-36,T1,Order Released,Continuous Release
Simulation9,EDD + PST,42.89,A-2,O-36,T1,Task Added,
Simulation9,EDD + PST,42.89,A-2,N/A,N/A,Idle End,Idle duration: 0.00
Simulation9,EDD + PST,42.89,A-2,O-36,T1,Task Start,Process time: 5.59
Simulation9,EDD + PST,42.93,D-2,O-47,T4,Task Complete,"TWT: 36.62, TIT: 6.31"
Simulation9,EDD + PST,42.93,A-2,O-47,T1,Task Added,
Simulation9,EDD + PST,42.93,D-2,N/A,N/A,Idle Start,
Simulation9,EDD + PST,42.93,D-2,O-54,T4,Order Released,Continuous Release
Simulation9,EDD + PST,42.93,D-2,O-54,T4,Task Added,
Simulation9,EDD + PST,42.93,D-2,N/A,N/A,Idle End,Idle duration: 0.00
Simulation9,EDD + PST,42.93,D-2,O-54,T4,Task Start,Process time: 3.38
Simulation9,EDD + PST,43.19,A-1,O-35,T1,Task Complete,"TWT: 36.89, TIT: 6.30"
Simulation9,EDD + PST,43.19,N/A,O-35,N/A,Order Finished,
Simulation9,EDD + PST,43.19,A-1,N/A,N/A,Idle Start,
Simulation9,EDD + PST,43.19,A-1,O-40,T1,Order Released,Continuous Release
Simulation9,EDD + PST,43.19,A-1,O-40,T1,Task Added,
Simulation9,EDD + PST,43.19,A-1,N/A,N/A,Idle End,Idle duration: 0.00
Simulation9,EDD + PST,43.19,A-1,O-40,T1,Task Start,Process time: 3.19
Simulation9,EDD + PST,43.61,C-1,O-31,T3,Task Complete,"TWT: 29.39, TIT: 14.22"
Simulation9,EDD + PST,43.61,C-1,O-33,T3,Task Start,Process time: 5.57
Simulation9,EDD + PST,43.72,N/A,O-56,N/A,Order Arrival,4 tasks included
Simulation9,EDD + PST,43.95,E-1,O-28,T5,Task Complete,"TWT: 16.31, TIT: 27.64"
Simulation9,EDD + PST,43.95,N/A,O-28,N/A,Order Finished,
Simulation9,EDD + PST,43.95,E-1,N/A,N/A,Idle Start,
Simulation9,EDD + PST,44.00,N/A,O-56,N/A,Order Release Rejected,"Periodic Release - Overloaded Stations: Station A-1: 17.15, Station A-2: 14.11, Station B-1: 30.87, Station B-2: 30.45, Station C-1: 15.75, Station C-2: 18.13, Station D-1: 15.60, Station D-2: 13.23, Station D-3: 14.12"
Simulation9,EDD + PST,44.00,N/A,O-41,N/A,Order Release Rejected,"Periodic Release - Overloaded Stations: Station A-1: 17.15, Station A-2: 14.11, Station B-1: 30.87, Station B-2: 30.45, Station C-1: 15.75, Station C-2: 18.13, Station D-1: 15.60, Station D-2: 13.23, Station D-3: 14.12"
Simulation9,EDD + PST,44.00,N/A,O-45,N/A,Order Release Rejected,"Periodic Release - Overloaded Stations: Station A-1: 17.15, Station A-2: 14.11, Station B-1: 30.87, Station B-2: 30.45, Station C-1: 15.75, Station C-2: 18.13, Station D-1: 15.60, Station D-2: 13.23, Station D-3: 14.12, Station E-1: 9.88"
Simulation9,EDD + PST,44.00,N/A,O-53,N/A,Order Release Rejected,"Periodic Release - Overloaded Stations: Station A-1: 17.15, Station A-2: 14.11, Station B-1: 30.87, Station B-2: 30.45, Station C-1: 15.75, Station C-2: 18.13, Station D-1: 15.60, Station D-2: 13.23, Station D-3: 14.12, Station E-1: 9.88"
Simulation9,EDD + PST,44.00,N/A,O-51,N/A,Order Release Rejected,"Periodic Release - Overloaded Stations: Station A-1: 17.15, Station A-2: 14.11, Station B-1: 30.87, Station B-2: 30.45, Station C-1: 15.75, Station C-2: 18.13, Station D-1: 15.60, Station D-2: 13.23, Station D-3: 14.12"
Simulation9,EDD + PST,44.00,N/A,O-48,N/A,Order Release Rejected,"Periodic Release - Overloaded Stations: Station A-1: 17.15, Station A-2: 14.11, Station B-1: 30.87, Station B-2: 30.45, Station C-1: 15.75, Station C-2: 18.13, Station D-1: 15.60, Station D-2: 13.23, Station D-3: 14.12"
Simulation9,EDD + PST,44.00,N/A,O-49,N/A,Order Release Rejected,"Periodic Release - Overloaded Stations: Station A-1: 17.15, Station A-2: 14.11, Station B-1: 30.87, Station B-2: 30.45, Station C-1: 15.75, Station C-2: 18.13, Station D-1: 15.60, Station D-2: 13.23, Station D-3: 14.12"
Simulation9,EDD + PST,44.00,N/A,O-52,N/A,Order Release Rejected,"Periodic Release - Overloaded Stations: Station A-1: 17.15, Station A-2: 14.11, Station B-1: 30.87, Station B-2: 30.45, Station C-1: 15.75, Station C-2: 18.13, Station D-1: 15.60, Station D-2: 13.23, Station D-3: 14.12"
Simulation9,EDD + PST,44.00,N/A,O-55,N/A,Order Release Rejected,"Periodic Release - Overloaded Stations: Station A-1: 17.15, Station A-2: 14.11, Station B-1: 30.87, Station B-2: 30.45, Station C-1: 15.75, Station C-2: 18.13, Station D-1: 15.60, Station D-2: 13.23, Station D-3: 14.12, Station E-1: 9.88"
Simulation9,EDD + PST,44.60,N/A,O-57,N/A,Order Arrival,4 tasks included
Simulation9,EDD + PST,44.92,D-3,O-30,T4,Task Complete,"TWT: 40.22, TIT: 4.70"
Simulation9,EDD + PST,44.92,E-1,O-30,T5,Task Added,
Simulation9,EDD + PST,44.92,E-1,N/A,N/A,Idle End,Idle duration: 0.97
Simulation9,EDD + PST,44.92,D-3,N/A,N/A,Idle Start,
Simulation9,EDD + PST,44.92,D-3,O-57,T4,Order Released,Continuous Release
Simulation9,EDD + PST,44.92,D-3,O-57,T4,Task Added,
Simulation9,EDD + PST,44.92,E-1,O-30,T5,Task Start,Process time: 3.51
Simulation9,EDD + PST,44.92,D-3,N/A,N/A,Idle End,Idle duration: 0.00
Simulation9,EDD + PST,44.92,D-3,O-57,T4,Task Start,Process time: 4.34
Simulation9,EDD + PST,45.34,D-1,O-50,T4,Task Complete,"TWT: 40.85, TIT: 4.49"
Simulation9,EDD + PST,45.34,A-1,O-50,T1,Task Added,
Simulation9,EDD + PST,45.34,D-1,O-26,T4,Task Start,Process time: 3.55
Simulation9,EDD + PST,45.49,N/A,O-58,N/A,Order Arrival,4 tasks included
Simulation9,EDD + PST,45.89,N/A,O-59,N/A,Order Arrival,5 tasks included
Simulation9,EDD + PST,46.00,N/A,O-60,N/A,Order Arrival,1 tasks included
Simulation9,EDD + PST,46.05,N/A,O-61,N/A,Order Arrival,1 tasks included
Simulation9,EDD + PST,46.30,C-2,O-39,T3,Task Complete,"TWT: 30.15, TIT: 16.15"
Simulation9,EDD + PST,46.30,C-2,O-26,T3,Task Start,Process time: 2.08
Simulation9,EDD + PST,46.31,D-2,O-54,T4,Task Complete,"TWT: 40.00, TIT: 6.31"
Simulation9,EDD + PST,46.31,N/A,O-54,N/A,Order Finished,
Simulation9,EDD + PST,46.31,D-2,N/A,N/A,Idle Start,
Simulation9,EDD + PST,46.31,D-2,O-59,T4,Order Released,Continuous Release
Simulation9,EDD + PST,46.31,D-2,O-59,T4,Task Added,
Simulation9,EDD + PST,46.31,D-2,N/A,N/A,Idle End,Idle duration: 0.00
Simulation9,EDD + PST,46.31,D-2,O-59,T4,Task Start,Process time: 3.72
Simulation9,EDD + PST,46.38,A-1,O-40,T1,Task Complete,"TWT: 40.08, TIT: 6.30"
Simulation9,EDD + PST,46.38,B-2,O-40,T2,Task Added,
Simulation9,EDD + PST,46.38,C-1,O-40,T3,Task Added,
Simulation9,EDD + PST,46.38,A-1,O-50,T1,Task Start,Process time: 1.21
Simulation9,EDD + PST,47.53,N/A,O-62,N/A,Order Arrival,4 tasks included
Simulation9,EDD + PST,47.56,N/A,O-63,N/A,Order Arrival,1 tasks included
Simulation9,EDD + PST,47.59,A-1,O-50,T1,Task Complete,"TWT: 41.29, TIT: 6.30"
Simulation9,EDD + PST,47.59,B-2,O-50,T2,Task Added,
Simulation9,EDD + PST,47.59,C-1,O-50,T3,Task Added,
Simulation9,EDD + PST,47.59,A-1,N/A,N/A,Idle Start,
Simulation9,EDD + PST,47.59,A-1,O-56,T1,Order Released,Continuous Release
Simulation9,EDD + PST,47.59,A-1,O-56,T1,Task Added,
Simulation9,EDD + PST,47.59,A-1,N/A,N/A,Idle End,Idle duration: 0.00
Simulation9,EDD + PST,47.59,A-1,O-56,T1,Task Start,Process time: 1.26
Simulation9,EDD + PST,48.00,N/A,O-58,N/A,Order Release Rejected,"Periodic Release - Overloaded Stations: Station A-1: 14.61, Station A-2: 18.91, Station B-1: 34.34, Station B-2: 40.29, Station C-1: 21.25, Station C-2: 17.57, Station D-1: 11.95, Station D-2: 14.82, Station D-3: 14.83, Station E-1: 13.89"
Simulation9,EDD + PST,48.00,N/A,O-41,N/A,Order Release Rejected,"Periodic Release - Overloaded Stations: Station A-1: 14.61, Station A-2: 18.91, Station B-1: 34.34, Station B-2: 40.29, Station C-1: 21.25, Station C-2: 17.57, Station D-1: 11.95, Station D-2: 14.82, Station D-3: 14.83, Station E-1: 13.89"
Simulation9,EDD + PST,48.00,N/A,O-45,N/A,Order Release Rejected,"Periodic Release - Overloaded Stations: Station A-1: 14.61, Station A-2: 18.91, Station B-1: 34.34, Station B-2: 40.29, Station C-1: 21.25, Station C-2: 17.57, Station D-1: 11.95, Station D-2: 14.82, Station D-3: 14.83, Station E-1: 13.89"
Simulation9,EDD + PST,48.00,N/A,O-53,N/A,Order Release Rejected,"Periodic Release - Overloaded Stations: Station A-1: 14.61, Station A-2: 18.91, Station B-1: 34.34, Station B-2: 40.29, Station C-1: 21.25, Station C-2: 17.57, Station D-1: 11.95, Station D-2: 14.82, Station D-3: 14.83, Station E-1: 13.89"
Simulation9,EDD + PST,48.00,N/A,O-51,N/A,Order Release Rejected,"Periodic Release - Overloaded Stations: Station A-1: 14.61, Station A-2: 18.91, Station B-1: 34.34, Station B-2: 40.29, Station C-1: 21.25, Station C-2: 17.57, Station D-1: 11.95, Station D-2: 14.82, Station D-3: 14.83, Station E-1: 13.89"
Simulation9,EDD + PST,48.00,N/A,O-48,N/A,Order Release Rejected,"Periodic Release - Overloaded Stations: Station A-1: 14.61, Station A-2: 18.91, Station B-1: 34.34, Station B-2: 40.29, Station C-1: 21.25, Station C-2: 17.57, Station D-1: 11.95, Station D-2: 14.82, Station D-3: 14.83, Station E-1: 13.89"
Simulation9,EDD + PST,48.00,N/A,O-63,N/A,Order Release Rejected,"Periodic Release - Overloaded Stations: Station A-1: 14.61, Station A-2: 18.91, Station B-1: 34.34, Station B-2: 40.29, Station C-1: 21.25, Station C-2: 17.57, Station D-1: 11.95, Station D-2: 14.82, Station D-3: 14.83, Station E-1: 13.89"
Simulation9,EDD + PST,48.00,N/A,O-49,N/A,Order Release Rejected,"Periodic Release - Overloaded Stations: Station A-1: 14.61, Station A-2: 18.91, Station B-1: 34.34, Station B-2: 40.29, Station C-1: 21.25, Station C-2: 17.57, Station D-1: 11.95, Station D-2: 14.82, Station D-3: 14.83, Station E-1: 13.89"
